NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME,count
Puget Sound,PORT_USPGQ,ALL#WORLD#NOAME#USA#PORT_USPGQ,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Xingtai,PORT_CNXGI,ALL#WORLD#ASIA#CHN#PORT_CNXGI,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Phu My,PHUMY,ALL#WORLD#ASIA#VNM#PHUMY,false,,CITY,VNM,1,MUNICIPALITY,2
Burdur,TR613,ALL#WORLD#ASIA#TUR#TR6#TR61#TR613,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Tirschenreuth,DE23A,ALL#WORLD#EUR#DEU#DE2#DE23#DE23A,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Recalada,PORT_RECALADA,ALL#WORLD#SOAME#ARG#SE_BUENOSAIRES#PORT_RECALADA,false,,CITY,ARG,2,DEPARTMENT,2
Tokuyama,TOKO,ALL#WORLD#ASIA#JPN#TOKO,false,,CITY,JPN,1,PREFECTURE,2
Aracaju,PORT_BRAJU,ALL#WORLD#SOAME#BRA#PORT_BRAJU,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Malta,MT00,ALL#WORLD#EUR#MLT#MT0#MT00,false,,REGION,MLT,2,REGION,4
Safi,PORT_MASFI,ALL#WORLD#AFR#MAR#PORT_MASFI,false,,PORT_TERMINAL,MAR,1,PORT_TERMINAL,2
Longkou,PORT_CNLKU,ALL#WORLD#ASIA#CHN#PORT_CNLKU,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Pfaffenhofen an der Ilm,DE21J,ALL#WORLD#EUR#DEU#DE2#DE21#DE21J,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Kassel,DE731,ALL#WORLD#EUR#DEU#DE7#DE73#DE731,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Heidekreis,DE938,ALL#WORLD#EUR#DEU#DE9#DE93#DE938,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Villa Constitucion,PORT_ARVCN,ALL#WORLD#SOAME#ARG#PORT_ARVCN,false,,PORT_TERMINAL,ARG,1,PORT_TERMINAL,2
Aosta Valley,ITC2,ALL#WORLD#EUR#ITA#ITC#ITC2,false,,REGION,ITA,2,PROVINCE,3
Perth,PORT_AUPER,ALL#WORLD#OCE#AUS#PORT_AUPER,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Takamatsu,PORT_JPTAK,ALL#WORLD#ASIA#JPN#PORT_JPTAK,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Yatsushiro,PORT_JPYAT,ALL#WORLD#ASIA#JPN#PORT_JPYAT,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Ávila,AVILA,ALL#WORLD#EUR#ESP#AVILA,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Port cartier,PORT_CAPCA,ALL#WORLD#NOAME#CAN#PORT_CAPCA,false,,PORT_TERMINAL,CAN,1,PORT_TERMINAL,2
Banjarmasin,PORT_IDBDJ,ALL#WORLD#ASIA#IDN#PORT_IDBDJ,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Mansfeld-Südharz,DEE0A,ALL#WORLD#EUR#DEU#DEE#DEE0#DEE0A,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Annaba,PORT_DZAAE,ALL#WORLD#AFR#DZA#PORT_DZAAE,false,,PORT_TERMINAL,DZA,1,PORT_TERMINAL,2
Gotha,DEG0C,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0C,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Corumba,CORUMBA,ALL#WORLD#SOAME#BRA#BRASE#MATOS#CORUMBA,false,,CITY,BRA,3,CITY,2
Campana,PORT_ARCMP,ALL#WORLD#SOAME#ARG#PORT_ARCMP,false,,PORT_TERMINAL,ARG,1,PORT_TERMINAL,2
Burgenland,AT11,ALL#WORLD#EUR#AUT#AT1#AT11,false,,REGION,AUT,2,DISTRICT,2
Civitavecchia,PORT_CIVI,ALL#WORLD#EUR#ITA#PORT_CIVI,false,,CITY,ITA,1,REGION,2
Lithuania,LT0,ALL#WORLD#EUR#LTU#LT0,false,,NATIONAL_REGION,LTU,1,COUNTY,2
London Locks WV,LONDOWIS,ALL#WORLD#NOAME#USA#APPAL#WESTV#LONDOWIS,false,,CITY,USA,3,CITY,2
Leipzig,DED52,ALL#WORLD#EUR#DEU#DED#DED5#DED52,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Tübingen,TBINGEN---GER,ALL#WORLD#EUR#DEU#BADEW#TBINGEN---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Kayseri,KAYSR,ALL#WORLD#ASIA#TUR#KAYSR,false,,STATE,TUR,1,PROVINCE,2
Trøndelag,NO06,ALL#WORLD#EUR#NOR#NO0#NO06,false,,REGION,NOR,2,MUNICIPALITY,3
Bolgar,PORT_BOLGAR,ALL#WORLD#EUR#RUS#PORT_BOLGAR,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Capital Region,LT01,ALL#WORLD#EUR#LTU#LT0#LT01,false,,REGION,LTU,2,COUNTY,3
Bonfim,BONFI,ALL#WORLD#SOAME#BRA#BRANO#RORAI#BONFI,false,,CITY,BRA,3,CITY,2
Arad,ARAD,ALL#WORLD#EUR#ROU#ARAD,false,,CITY,ROU,1,MUNICIPALITY,2
Erlangen-Höchstadt,ERLANGEN-HCHSTADT---GER,ALL#WORLD#EUR#DEU#BAVAR#ERLANGEN-HCHSTADT---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Fortaleza,PORT_BRFOR,ALL#WORLD#SOAME#BRA#PORT_BRFOR,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Porbandar,PORB,ALL#WORLD#ASIA#IND#WESTI#GUJAR#PORB,false,,CITY,IND,3,DISTRICT,2
Tagonoura,TAGO,ALL#WORLD#ASIA#JPN#TAGO,false,,CITY,JPN,1,PREFECTURE,2
Calarasi,PORT_ROCAS,ALL#WORLD#EUR#ROU#PORT_ROCAS,false,,PORT_TERMINAL,ROU,1,PORT_TERMINAL,2
Ullapara,ULLAPARA,ALL#WORLD#ASIA#BGD#ULLAPARA,false,,CITY,BGD,1,DIVISION,2
Santa Fe,PORT_ARSFN,ALL#WORLD#SOAME#ARG#PORT_ARSFN,false,,PORT_TERMINAL,ARG,1,PORT_TERMINAL,2
Darrow LA,USDRR,ALL#WORLD#NOAME#USA#DELTA#LOUIS#USDRR,false,,CITY,USA,3,CITY,2
Volgograd,PORT_RUVOG,ALL#WORLD#EUR#RUS#PORT_RUVOG,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Newcastle,PORT_AUNTL,ALL#WORLD#OCE#AUS#PORT_AUNTL,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Rybnaya Sloboda,RYBNAYA,ALL#WORLD#EUR#RUS#VOLFD#TATFS#RYBNO#RYBNAYA,false,,CITY,RUS,4,CITY,2
Padang,PORT_IDPDG,ALL#WORLD#ASIA#IDN#PORT_IDPDG,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Les Sables D'Olonne,PORT_FRLSO,ALL#WORLD#EUR#FRA#PORT_FRLSO,false,,PORT_TERMINAL,FRA,1,PORT_TERMINAL,2
Takoradi,PORT_GHTKD,ALL#WORLD#AFR#GHA#PORT_GHTKD,false,,PORT_TERMINAL,GHA,1,PORT_TERMINAL,2
Mateiros,MATEI,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#MATEI,false,,CITY,BRA,3,CITY,2
Shanwei,Shanwei,ALL#WORLD#ASIA#CHN#GUANG#Shanwei,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Celle,CELLE-GER,ALL#WORLD#EUR#DEU#LOWSA#CELLE-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Ruse Oblast,PORT_BGRDU,ALL#WORLD#EUR#BGR#PORT_BGRDU,false,,PORT_TERMINAL,BGR,1,PORT_TERMINAL,2
Harburg,HARBURG-GER,ALL#WORLD#EUR#DEU#LOWSA#HARBURG-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Calafat,CALF,ALL#WORLD#EUR#ROU#DOLJ#CALF,false,,CITY,ROU,2,COMMUNES AND VILLAGE,2
Liechtenstein,LI00,ALL#WORLD#EUR#LIE#LI0#LI00,false,,REGION,LIE,2,REGION,4
"Aydın, Denizli, Muğla",TR32,ALL#WORLD#ASIA#TUR#TR3#TR32,false,,REGION,TUR,2,DISTRICT,2
Sfax,PORT_TNSFA,ALL#WORLD#AFR#TUN#PORT_TNSFA,false,,PORT_TERMINAL,TUN,1,PORT_TERMINAL,2
Miyako,MIYAK,ALL#WORLD#ASIA#JPN#MIYAK,false,,CITY,JPN,1,PREFECTURE,2
Rumoi,PORT_JPRMI,ALL#WORLD#ASIA#JPN#PORT_JPRMI,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Soest,DEA5B,ALL#WORLD#EUR#DEU#DEA#DEA5#DEA5B,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Yalova,TR425,ALL#WORLD#ASIA#TUR#TR4#TR42#TR425,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Aviles,AVIL,ALL#WORLD#EUR#ESP#AVIL,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Olternita,PORT_ROOLT,ALL#WORLD#EUR#ROU#PORT_ROOLT,false,,PORT_TERMINAL,ROU,1,PORT_TERMINAL,2
Ube,PORT_JPUBJ,ALL#WORLD#ASIA#JPN#PORT_JPUBJ,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Curitiba,CURIT,ALL#WORLD#SOAME#BRA#BRASO#PARAN#CURIT,false,,CITY,BRA,3,CITY,2
Lumut,LUMUT,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#PERAK#LUMUT,false,,CITY,MYS,3,MUKIM,2
Düsseldorf,DEA1,ALL#WORLD#EUR#DEU#DEA#DEA1,false,,REGION,DEU,2,DISTRICT,2
Groningen,NLD_GRONING,ALL#WORLD#EUR#NLD#NLD_GRONING,false,,CITY,NLD,1,COUNTRY,2
"Tekirdağ, Edirne, Kırklareli",TUR_TEK_EDI_KIR,ALL#WORLD#ASIA#TUR#TUR_TEK_EDI_KIR,false,,REGION,TUR,1,PROVINCE,2
Belo Horizonte,PORT_BRPBO,ALL#WORLD#SOAME#BRA#PORT_BRPBO,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Marunda,MARUNDA,ALL#WORLD#ASIA#IDN#MARUNDA,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Hazira Port,PORT_INHZA,ALL#WORLD#ASIA#IND#PORT_INHZA,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Sigmaringen,SIGMARINGEN---GER,ALL#WORLD#EUR#DEU#BADEW#SIGMARINGEN---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Schmalkalden-Meiningen,DEG0Q,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0Q,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Shekou,PORT_CNSHK,ALL#WORLD#ASIA#CHN#PORT_CNSHK,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
North Frisia,NORTH-FRISIA-GER,ALL#WORLD#EUR#DEU#SCHLE#NORTH-FRISIA-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Torres,PORT_BRTOR,ALL#WORLD#SOAME#BRA#PORT_BRTOR,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Aarhus,AAR,ALL#WORLD#EUR#DNK#AAR,false,,CITY,DNK,1,REGION,2
Pelintung,PELINTUNG,ALL#WORLD#ASIA#IDN#PELINTUNG,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Hoofu,HOOFU,ALL#WORLD#ASIA#JPN#HOOFU,false,,CITY,JPN,1,PREFECTURE,2
Bihor,RO111,ALL#WORLD#EUR#ROU#RO1#RO11#RO111,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Menzel Bourguiba,PORT_TNMBA,ALL#WORLD#AFR#TUN#PORT_TNMBA,false,,PORT_TERMINAL,TUN,1,PORT_TERMINAL,2
Brake,PORT_DEBKE,ALL#WORLD#EUR#DEU#PORT_DEBKE,false,,PORT_TERMINAL,DEU,1,PORT_TERMINAL,2
Pascagoula,PASCA,ALL#WORLD#NOAME#USA#DELTA#MISSI#PASCA,false,,CITY,USA,3,CITY,2
Bucharest-Ilfov,ROU_BUI,ALL#WORLD#EUR#ROU#ROU_BUI,false,,REGION,ROU,1,DEPARTMENT,2
Saseho,SAS,ALL#WORLD#ASIA#JPN#SAS,false,,CITY,JPN,1,PREFECTURE,2
Mardin,TRC31,ALL#WORLD#ASIA#TUR#TRC#TRC3#TRC31,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Bitlis,BITLIS,ALL#WORLD#ASIA#TUR#BITLIS,false,,STATE,TUR,1,PROVINCE,2
Busan,PORT_KRPUS,ALL#WORLD#ASIA#KOR#PORT_KRPUS,false,,PORT_TERMINAL,KOR,1,PORT_TERMINAL,2
"Şanlıurfa, Diyarbakır",TUR_SAN_DIY,ALL#WORLD#ASIA#TUR#TUR_SAN_DIY,false,,REGION,TUR,1,PROVINCE,2
Koblenz,DEU_KOBLEN,ALL#WORLD#EUR#DEU#DEU_KOBLEN,false,,CITY,DEU,1,STATE,2
Tonnay charente,T_CHARENTE,ALL#WORLD#EUR#FRA#T_CHARENTE,false,,CITY,FRA,1,METROPOLITAN REGION,2
Umbria,ITI2,ALL#WORLD#EUR#ITA#ITI#ITI2,false,,REGION,ITA,2,PROVINCE,2
Lumut,PORT_MYLUM,ALL#WORLD#ASIA#MYS#PORT_MYLUM,false,,PORT_TERMINAL,MYS,1,PORT_TERMINAL,2
Xinsha Port,PORT_XIN,ALL#WORLD#ASIA#CHN#GUANG#DONGG#PORT_XIN,false,,CITY,CHN,3,COUNTY-LEVEL DIVISION,2
Incheon,PORT_KRINC,ALL#WORLD#ASIA#KOR#PORT_KRINC,false,,PORT_TERMINAL,KOR,1,PORT_TERMINAL,2
Upper Franconia,DEU_BAV_UPPERFRANC,ALL#WORLD#EUR#DEU#BAVAR#DEU_BAV_UPPERFRANC,false,,COUNTY,DEU,2,DISTRICT,2
Curitiba,PORT_BRCWB,ALL#WORLD#SOAME#BRA#PORT_BRCWB,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Brasiléia,BRASILEIA,ALL#WORLD#SOAME#BRA#BRANO#ACRE#BRASILEIA,false,,CITY,BRA,3,CITY,2
Anhalt-Bitterfeld,ANHALT-BITTERFELD---GER,ALL#WORLD#EUR#DEU#SAXOY#ANHALT-BITTERFELD---GER,false,,TERRITORY,DEU,2,DISTRICT,2
El Dekheila,DEKHE,ALL#WORLD#AFR#EGY#DEKHE,false,,CITY,EGY,1,GOVERNORATE,2
Quarai,QUARAI,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#QUARAI,false,,CITY,BRA,3,CITY,2
Shumen,SHMN,ALL#WORLD#EUR#BGR#SHMN,false,,STATE,BGR,1,REGION,2
Kelheim,KELHEIM---GER,ALL#WORLD#EUR#DEU#BAVAR#KELHEIM---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Lom,PORT_BGLOM,ALL#WORLD#EUR#BGR#PORT_BGLOM,false,,PORT_TERMINAL,BGR,1,PORT_TERMINAL,2
Semarang,SEMAR,ALL#WORLD#ASIA#IDN#SEMAR,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Destrehan LA,PORT_USNEW,ALL#WORLD#NOAME#USA#PORT_USNEW,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Sikkim,SKM,ALL#WORLD#ASIA#IND#SKM,false,,CITY,IND,1,STATE,2
Omaezaki,PORT_JPOMZ,ALL#WORLD#ASIA#JPN#PORT_JPOMZ,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Cape Town,CAPE,ALL#WORLD#AFR#ZAF#CAPE,false,,CITY,ZAF,1,PROVINCE,2
Central Switzerland,CHE_CENTRAL,ALL#WORLD#EUR#CHE#CHE_CENTRAL,false,,REGION,CHE,1,CANTON,2
Hesse,DE7,ALL#WORLD#EUR#DEU#DE7,false,,NATIONAL_REGION,DEU,1,STATE,2
Zhoushan,PORT_CNZOS,ALL#WORLD#ASIA#CHN#PORT_CNZOS,false,,PORT_TERMINAL,CHN,1,PORT_TERMINAL,2
Palencia,ES414,ALL#WORLD#EUR#ESP#ES4#ES41#ES414,false,,DEPARTMENT,ESP,3,COMARCA,2
León,ES413,ALL#WORLD#EUR#ESP#ES4#ES41#ES413,false,,DEPARTMENT,ESP,3,COMARCA,2
Ankara,TR51,ALL#WORLD#ASIA#TUR#TR5#TR51,false,,REGION,TUR,2,DISTRICT,3
Hampton NE,PORT_USHAX,ALL#WORLD#NOAME#USA#PORT_USHAX,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Edirne,EDIRNE,ALL#WORLD#ASIA#TUR#EDIRNE,false,,CITY,TUR,1,PROVINCE,2
Vechta,VECHTA-GER,ALL#WORLD#EUR#DEU#LOWSA#VECHTA-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Campos dos Goytacazes,PORT_BRCGZ,ALL#WORLD#SOAME#BRA#PORT_BRCGZ,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Donuzlav,DONU,ALL#WORLD#EUR#RUS#CRIMEA#DONU,false,,CITY,RUS,2,OBLAST,2
Zug,CH066,ALL#WORLD#EUR#CHE#CH0#CH06#CH066,false,,DEPARTMENT,CHE,3,MUNICIPALITY,2
Utsunomiya,UTSU,ALL#WORLD#ASIA#JPN#UTSU,false,,CITY,JPN,1,PREFECTURE,2
KwaZulu-Natal,KZN,ALL#WORLD#AFR#ZAF#KZN,false,,REGION,ZAF,1,PROVINCE,3
Eichsfeld,EICHSFELD---GER,ALL#WORLD#EUR#DEU#THURI#EICHSFELD---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Lorraine,FRF3,ALL#WORLD#EUR#FRA#FRF#FRF3,false,,REGION,FRA,2,DEPARTMENT,2
Palencia,PALENCIA,ALL#WORLD#EUR#ESP#SPCAN#PALENCIA,false,,CITY,ESP,2,PROVINCE,2
Sendai,SENDAI,ALL#WORLD#ASIA#JPN#SENDAI,false,,CITY,JPN,1,PREFECTURE,2
Gotha,GOTHA---GER,ALL#WORLD#EUR#DEU#THURI#GOTHA---GER,false,,TERRITORY,DEU,2,DISTRICT,2
Harghita,RO124,ALL#WORLD#EUR#ROU#RO1#RO12#RO124,false,,DEPARTMENT,ROU,3,DEPARTMENT,2
Palu,PORT_IDPAL,ALL#WORLD#ASIA#IDN#PORT_IDPAL,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Dneprovsko-bugsky,DNEP,ALL#WORLD#EUR#UKR#DNEP,false,,CITY,UKR,1,CITY,2
Campos dos Goytacazes,CAMP_GOYT,ALL#WORLD#SOAME#BRA#CAMP_GOYT,false,,CITY,BRA,1,FEDERAL DISTRICT,2
Nagasaki,NAGAS,ALL#WORLD#ASIA#JPN#NAGAS,false,,CITY,JPN,1,PREFECTURE,2
Nikolayev,PORT_NIKOLAY,ALL#WORLD#EUR#UKR#PORT_NIKOLAY,false,,PORT_TERMINAL,UKR,1,PORT_TERMINAL,2
Beihai,BEIHAI,ALL#WORLD#ASIA#CHN#GUANX#BEIHAI,false,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION,2
Drenthe,NLD_DRENTHE,ALL#WORLD#EUR#NLD#NLD_DRENTHE,false,,CITY,NLD,1,COUNTRY,2
Arzew,PORT_DZAZW,ALL#WORLD#AFR#DZA#PORT_DZAZW,false,,PORT_TERMINAL,DZA,1,PORT_TERMINAL,2
Teleorman,TELEO,ALL#WORLD#EUR#ROU#TELEO,false,,COUNTY,ROU,1,DEPARTMENT,2
Boston,PORT_USBOS,ALL#WORLD#NOAME#USA#PORT_USBOS,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Landsberg am Lech,DE21E,ALL#WORLD#EUR#DEU#DE2#DE21#DE21E,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Bruges,BRUGES,ALL#WORLD#EUR#BEL#BRUGES,false,,CITY,BEL,1,REGION,2
Zurich,CH04,ALL#WORLD#EUR#CHE#CH0#CH04,false,,REGION,CHE,2,DISTRICT,3
Thuringia,DEG0,ALL#WORLD#EUR#DEU#DEG#DEG0,false,,REGION,DEU,2,DISTRICT,3
Port Huron MI,PHURON,ALL#WORLD#NOAME#USA#EASCB#MICHI#PHURON,false,,CITY,USA,3,CITY,2
Hedland,PORT_AUPHE,ALL#WORLD#OCE#AUS#PORT_AUPHE,false,,PORT_TERMINAL,AUS,1,PORT_TERMINAL,2
Gipuzkoa,GIPUZKOA,ALL#WORLD#EUR#ESP#ESPBA#GIPUZKOA,false,,NATIONAL_REGION,ESP,2,PROVINCE,2
Catania,ITG17,ALL#WORLD#EUR#ITA#ITG#ITG1#ITG17,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Heidenheim,DE11C,ALL#WORLD#EUR#DEU#DE1#DE11#DE11C,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Madrid,SPMAD,ALL#WORLD#EUR#ESP#SPMAD,false,,NATIONAL_REGION,ESP,1,AUTONOMOUS COMMUNITY,2
Imabari,PORT_JPIMB,ALL#WORLD#ASIA#JPN#PORT_JPIMB,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
ponta da madeira,PORT_BRPMA,ALL#WORLD#SOAME#BRA#PORT_BRPMA,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Toyohashi,TOYO,ALL#WORLD#ASIA#JPN#TOYO,false,,CITY,JPN,1,PREFECTURE,2
Siena,ITI19,ALL#WORLD#EUR#ITA#ITI#ITI1#ITI19,false,,DEPARTMENT,ITA,3,MUNICIPALITY,2
Pleven,PLEV,ALL#WORLD#EUR#BGR#PLEV,false,,CITY,BGR,1,REGION,3
Segeberg,SEGEBERG-GER,ALL#WORLD#EUR#DEU#SCHLE#SEGEBERG-GER,false,,TERRITORY,DEU,2,DISTRICT,2
HUELVA,PORT_ESHUV,ALL#WORLD#EUR#ESP#PORT_ESHUV,false,,PORT_TERMINAL,ESP,1,PORT_TERMINAL,2
Chemnitz,DEU_SN_CHEMN,ALL#WORLD#EUR#DEU#DE-SN#DEU_SN_CHEMN,false,,CITY,DEU,2,DISTRICT,2
Luxembourg,LU00,ALL#WORLD#EUR#LUX#LU0#LU00,false,,REGION,LUX,2,CANTON,4
Corabia,PORT_ROCOB,ALL#WORLD#EUR#ROU#PORT_ROCOB,false,,PORT_TERMINAL,ROU,1,PORT_TERMINAL,2
Southern Sweden,SE22,ALL#WORLD#EUR#SWE#SE2#SE22,false,,REGION,SWE,2,MUNICIPALITY,2
Ulyanovsk,ULYAYNOVSK,ALL#WORLD#EUR#RUS#VOLFD#ULYFS#ULYAYNOVSK,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Haskovo,BG422,ALL#WORLD#EUR#BGR#BG4#BG42#BG422,false,,DEPARTMENT,BGR,3,DEPARTMENT,2
Santa Cruz de Tenerife,TENERIFE,ALL#WORLD#EUR#ESP#CANARY#TENERIFE,false,,CITY,ESP,2,PROVINCE,2
Sagunto,SAGU,ALL#WORLD#EUR#ESP#SAGU,false,,CITY,ESP,1,AUTONOMOUS COMMUNITY,2
Makassar,PORT_IDMAK,ALL#WORLD#ASIA#IDN#PORT_IDMAK,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Toledo OH,PORT_USTOL,ALL#WORLD#NOAME#USA#PORT_USTOL,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Luanda,PORT_AOLAD,ALL#WORLD#AFR#AGO#PORT_AOLAD,false,,PORT_TERMINAL,AGO,1,PORT_TERMINAL,2
Kyoto,KYOT,ALL#WORLD#ASIA#JPN#KYOT,false,,CITY,JPN,1,PREFECTURE,2
Konstantinovsk,KONSTOVSK,ALL#WORLD#EUR#RUS#SOUFD#ROSFS#KONSTOVSK,false,,CITY,RUS,3,THIRD-LEVEL ADMINISTRATIVE DIVISION,2
Konya,TR521,ALL#WORLD#ASIA#TUR#TR5#TR52#TR521,false,,DEPARTMENT,TUR,3,DEPARTMENT,2
Kazan,PORT_RUKZN,ALL#WORLD#EUR#RUS#PORT_RUKZN,false,,PORT_TERMINAL,RUS,1,PORT_TERMINAL,2
Sorel,SOREL,ALL#WORLD#NOAME#CAN#SOREL,false,,CITY,CAN,1,PROVINCE,2
"Samsun, Tokat, Çorum, Amasya",TR83,ALL#WORLD#ASIA#TUR#TR8#TR83,false,,REGION,TUR,2,DISTRICT,2
Rengat,PORT_IDRGT,ALL#WORLD#ASIA#IDN#PORT_IDRGT,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Lleida,ES513,ALL#WORLD#EUR#ESP#ES5#ES51#ES513,false,,DEPARTMENT,ESP,3,COMARCA,2
Paris,FR101,ALL#WORLD#EUR#FRA#FR1#FR10#FR101,false,,DEPARTMENT,FRA,3,ARRONDISSEMENT,2
Pascagoula,PORT_USPGL,ALL#WORLD#NOAME#USA#PORT_USPGL,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Aomori,PORT_JPAOJ,ALL#WORLD#ASIA#JPN#PORT_JPAOJ,false,,PORT_TERMINAL,JPN,1,PORT_TERMINAL,2
Rotenburg (Wümme),ROTENBURGWMME-GER,ALL#WORLD#EUR#DEU#LOWSA#ROTENBURGWMME-GER,false,,TERRITORY,DEU,2,DISTRICT,2
Kieldrecht,KIEL,ALL#WORLD#EUR#BEL#KIEL,false,,CITY,BEL,1,REGION,2
M. Kyiv,UA63,ALL#WORLD#EUR#UKR#UA6#UA63,false,,REGION,UKR,2,RAION,2
Panjang,PANJ,ALL#WORLD#ASIA#IDN#PANJ,false,,CITY,IDN,1,GEOGRAPHICAL UNIT,2
Parana,PORT_BRPRX,ALL#WORLD#SOAME#BRA#PORT_BRPRX,false,,PORT_TERMINAL,BRA,1,PORT_TERMINAL,2
Dithmarschen,DEF05,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF05,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Limburg-Weilburg,LIMBURG-WEILBURG--GER,ALL#WORLD#EUR#DEU#HESSE#LIMBURG-WEILBURG--GER,false,,TERRITORY,DEU,2,DISTRICT,2
Longview WA,PORT_USLOG,ALL#WORLD#NOAME#USA#PORT_USLOG,false,,PORT_TERMINAL,USA,1,PORT_TERMINAL,2
Rostock District,DE80K,ALL#WORLD#EUR#DEU#DE8#DE80#DE80K,false,,DEPARTMENT,DEU,3,MUNICIPALITY,2
Krishnapatnam,PORT_INKRI,ALL#WORLD#ASIA#IND#PORT_INKRI,false,,PORT_TERMINAL,IND,1,PORT_TERMINAL,2
Cilegon,PORT_IDCGN,ALL#WORLD#ASIA#IDN#PORT_IDCGN,false,,PORT_TERMINAL,IDN,1,PORT_TERMINAL,2
Yeisk,YEISK,ALL#WORLD#EUR#RUS#YEISK,false,,CITY,RUS,1,REPUBLIC,2
Brandenburg,DE4,ALL#WORLD#EUR#DEU#DE4,false,,NATIONAL_REGION,DEU,1,STATE,2
Great yarmouth,PORT_GBGTY,ALL#WORLD#EUR#GBR#PORT_GBGTY,false,,PORT_TERMINAL,GBR,1,PORT_TERMINAL,2
