NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME
Hong Kong,PORT_HKHKG,ALL#WORLD#ASIA#HKG#PORT_HKHKG,false,,PORT_TERMINAL
Xiuyu,XIUYU,ALL#WORLD#ASIA#CHN#XIUYU,false,,PORT_TERMINAL
Fuzhou,PORT_CNFOC,ALL#WORLD#ASIA#CHN#PORT_CNFOC,false,,PORT_TERMINAL
Burgas,PORT_BGBOJ,ALL#WORLD#EUR#BGR#PORT_BGBOJ,false,,PORT_TERMINAL
Bage,PORT_BRBAG,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBAG,false,,PORT_TERMINAL
Bandar Imam Khomeini,PORT_IRBIK,ALL#WORLD#AFRMI#IRN#PORT_IRBIK,false,,PORT_TERMINAL
Machong,PORT_CNMCH,ALL#WORLD#ASIA#CHN#PORT_CNMCH,false,,PORT_TERMINAL
Carboneras,PORT_ESCRS,ALL#WORLD#EUR#ESP#PORT_ESCRS,false,,PORT_TERMINAL
Map ta phut	,PORT_MAP_TA_PHUT,ALL#WORLD#ASIA#THA#PORT_MAP_TA_PHUT,false,,PORT_TERMINAL
Alta IA,PORT_USW82,ALL#WORLD#NOAME#USA#PORT_USW82,false,,PORT_TERMINAL
Port Napier,PORT_NAP,ALL#WORLD#OCEAN#NZL#PORT_NAP,false,,PORT_TERMINAL
Hakata,HAKATA,ALL#WORLD#ASIA#JPN#HAKATA,false,,PORT_TERMINAL
Port Renova,RENOVA,ALL#WORLD#Americas#SOAME#ARG#UPRIVER#RENOVA,false,,PORT_TERMINAL
Burela,PORT_ESBRL,ALL#WORLD#EUR#ESP#PORT_ESBRL,false,,PORT_TERMINAL
Kamsar,PORT_GNKMR,ALL#WORLD#AFRMI#GIN#PORT_GNKMR,false,,PORT_TERMINAL
Pasajes,PORT_ESPAS,ALL#WORLD#EUR#ESP#PORT_ESPAS,false,,PORT_TERMINAL
ICD Modinagar Port,PORT_INMUZ,ALL#WORLD#ASIA#IND#PORT_INMUZ,false,,PORT_TERMINAL
Port of Guaranao Bay,PORT_GUAR,ALL#WORLD#OSAM#VEN#PORT_GUAR,false,,PORT_TERMINAL
Tanjung Perak,PORT_TPERAK,ALL#WORLD#ASIA#IDN#PORT_TPERAK,false,,PORT_TERMINAL
Shimizu,PORT_JPSMZ,ALL#WORLD#ASIA#JPN#PORT_JPSMZ,false,,PORT_TERMINAL
Semarang,PORT_IDSRG,ALL#WORLD#ASIA#IDN#PORT_IDSRG,false,,PORT_TERMINAL
Thunder bay,PORT_CATHU,ALL#WORLD#NOAME#CAN#PORT_CATHU,false,,PORT_TERMINAL
Itaqui,PORT_BRITQ,ALL#WORLD#Americas#SOAME#BRA#PORT_BRITQ,false,,PORT_TERMINAL
Damman Port,PORT_DAM,ALL#WORLD#AFRMI#SAU#PORT_DAM,false,,PORT_TERMINAL
Narita Kokusai Airport,NKA,ALL#WORLD#ASIA#JPN#CHIBA#NKA,false,,PORT_TERMINAL
Saiki,PORT_JPSAE,ALL#WORLD#ASIA#JPN#PORT_JPSAE,false,,PORT_TERMINAL
Panama,PORT_PAPTY,ALL#WORLD#CTLAM#PAN#PORT_PAPTY,false,,PORT_TERMINAL
Kohsiung,KHSNG,ALL#WORLD#ASIA#TWN#KHSNG,false,,PORT_TERMINAL
Guangdong,PORT_CNGUT,ALL#WORLD#ASIA#CHN#PORT_CNGUT,false,,PORT_TERMINAL
PALMA MALLORCA,PALMAMAY,ALL#WORLD#EUR#ESP#PALMAMAY,false,,PORT_TERMINAL
sanghi port,PORT_SANGHI,ALL#WORLD#ASIA#IND#PORT_SANGHI,false,,PORT_TERMINAL
Zarzis,PORT_TNZRZ,ALL#WORLD#AFRMI#TUN#PORT_TNZRZ,false,,PORT_TERMINAL
Sousse,PORT_TNSUS,ALL#WORLD#AFRMI#TUN#PORT_TNSUS,false,,PORT_TERMINAL
Thevenard,PORT_AUTHE,ALL#WORLD#OCEAN#AUS#PORT_AUTHE,false,,PORT_TERMINAL
Port of Kali Limenes,PORT_KLIM,ALL#WORLD#EUR#GRC#PORT_KLIM,false,,PORT_TERMINAL
Gizan,PORT_SAGIZ,ALL#WORLD#AFRMI#SAU#PORT_SAGIZ,false,,PORT_TERMINAL
Oleum,PORT_USOL2,ALL#WORLD#NOAME#USA#PORT_USOL2,false,,PORT_TERMINAL
Giurgiu,PORT_ROGRG,ALL#WORLD#EUR#ROU#PORT_ROGRG,false,,PORT_TERMINAL
Puerto General San Martin,PGSM,ALL#WORLD#Americas#SOAME#ARG#UPRIVER#PGSM,false,,PORT_TERMINAL
New York NY,PORT_USNYC,ALL#WORLD#NOAME#USA#PORT_USNYC,false,,PORT_TERMINAL
Porto Di Malamocco,PORT_ITPMC,ALL#WORLD#EUR#ITA#PORT_ITPMC,false,,PORT_TERMINAL
Misratah,PORT_LYMRA,ALL#WORLD#AFRMI#LBY#PORT_LYMRA,false,,PORT_TERMINAL
Port Delfzijl,PORT_DELF,ALL#WORLD#EUR#NLD#PORT_DELF,false,,PORT_TERMINAL
Dongjiakou,PORT_CNDJK,ALL#WORLD#ASIA#CHN#PORT_CNDJK,false,,PORT_TERMINAL
Cotegipe Port,PORT_BRCGP,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCGP,false,,PORT_TERMINAL
Mers El Kebir,PORT_DZMKR,ALL#WORLD#DZA#PORT_DZMKR,false,,PORT_TERMINAL
Hargshamn,HARSSHAMN,HARSSHAMN,false,,PORT_TERMINAL
Khabarovsk,PORT_RUKHV,ALL#WORLD#CIS#RUS#PORT_RUKHV,false,,PORT_TERMINAL
Aviles,PORT_ESAVL,ALL#WORLD#EUR#ESP#PORT_ESAVL,false,,PORT_TERMINAL
Butterworth Port,BUTTERWORTH_PORT,ALL#WORLD#ASIA#MYS#PENINSULAR_MALAYSIA#BUTTERWORTH_PORT,false,,PORT_TERMINAL
New Orleans LA,PORT_USMSY,ALL#WORLD#NOAME#USA#PORT_USMSY,false,,PORT_TERMINAL
Passing Muscat Outbound,PORT_PMO,ALL#WORLD#MIDDL#OMN#PORT_MUSCAT#PORT_PMO,false,,PORT_TERMINAL
ESKIHOLDEN,ESKIHOL,ESKIHOL,false,,PORT_TERMINAL
Makurazaki,PORT_JPMKK,ALL#WORLD#ASIA#JPN#PORT_JPMKK,false,,PORT_TERMINAL
Necochea or Bahía Blanca,NECO_BB,ALL#WORLD#Americas#SOAME#ARG#PAMAR#BUAPA#NECO_BB,false,,PORT_TERMINAL
Shannon Foynes,PORT_IESNN,ALL#WORLD#EUR#IRL#PORT_IESNN,false,,PORT_TERMINAL
Paradip port,PORT_INPRT,ALL#WORLD#ASIA#IND#PORT_INPRT,false,,PORT_TERMINAL
Mikawa,PORT_JPMIK,ALL#WORLD#ASIA#JPN#PORT_JPMIK,false,,PORT_TERMINAL
Yeisk,PORT_RUYEY,ALL#WORLD#CIS#RUS#PORT_RUYEY,false,,PORT_TERMINAL
eemshaven,PORT_EEMSHAVEN,ALL#WORLD#EUR#NLD#PORT_EEMSHAVEN,false,,PORT_TERMINAL
Rio Grande,PORT_BRRIG,ALL#WORLD#Americas#SOAME#BRA#PORT_BRRIG,false,,PORT_TERMINAL
Tongue Point,PORT_TONGUE-POINT,ALL#WORLD#NOAME#USA#PORT_TONGUE-POINT,false,,PORT_TERMINAL
Port of Maracaibo,PORT_MARA,ALL#WORLD#OSAM#VEN#PORT_MARA,false,,PORT_TERMINAL
Kamenka-Dneprovskaya,PORT_UAZUM,ALL#WORLD#CIS#UKR#PORT_UAZUM,false,,PORT_TERMINAL
Mossel Bay,PORT_ZAMBY,ALL#WORLD#EASTA#ZAF#PORT_ZAMBY,false,,PORT_TERMINAL
Richards Bay,PORT_RBAY,ALL#WORLD#EASTA#ZAF#KWZN#PORT_RBAY,false,,PORT_TERMINAL
Hadera,PORT_ILHAD,ALL#WORLD#AFRMI#ISR#PORT_ILHAD,false,,PORT_TERMINAL
Port Giles,PORT_AUPGI,ALL#WORLD#OCEAN#AUS#PORT_AUPGI,false,,PORT_TERMINAL
Ras Isa Marine Terminal,PORT_YERAI,ALL#WORLD#AFRMI#YEM#PORT_YERAI,false,,PORT_TERMINAL
Canadian Prairies,PORT_CANPS,ALL#WORLD#NOAME#CAN#PORT_CANPS,false,,PORT_TERMINAL
Ukrelevatorprom (ADM),UKRELEVATOR_ADM,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#ODESA#UKRELEVATOR_ADM,false,,PORT_TERMINAL
Pleven,PORT_BGPVN,ALL#WORLD#EUR#BGR#PORT_BGPVN,false,,PORT_TERMINAL
Lianyungang,PORT_CNLYG,ALL#WORLD#ASIA#CHN#PORT_CNLYG,false,,PORT_TERMINAL
Yatai Port,PORT_YATAI,ALL#WORLD#ASIA#CHN#PORT_YATAI,false,,PORT_TERMINAL
Porto Santana,P-SANTANA,ALL#WORLD#Americas#SOAME#BRA#P-SANTANA,false,,PORT_TERMINAL
Port of West Point,PORT_USWOT,ALL#WORLD#NOAME#USA#PORT_USWOT,false,,PORT_TERMINAL
LOUISIANA,PORT_USLUA,ALL#WORLD#NOAME#USA#PORT_USLUA,false,,PORT_TERMINAL
Karaikal,PORT_INKRK,ALL#WORLD#ASIA#IND#PORT_INKRK,false,,PORT_TERMINAL
Riga,PORT_LVRIX,ALL#WORLD#EUR#LVA#PORT_LVRIX,false,,PORT_TERMINAL
Otaru,PORT_JPOTR,ALL#WORLD#ASIA#JPN#PORT_JPOTR,false,,PORT_TERMINAL
Port of South Louisiana,PORT_USLU8,ALL#WORLD#NOAME#USA#PORT_USLU8,false,,PORT_TERMINAL
Port Pirie,PORT_AUPPI,ALL#WORLD#OCEAN#AUS#PORT_AUPPI,false,,PORT_TERMINAL
Istanbul,PORT_TRIST,ALL#WORLD#WESTE#TUR#PORT_TRIST,false,,PORT_TERMINAL
Marunda,PORT_MARUNDA,ALL#WORLD#ASIA#IDN#PORT_MARUNDA,false,,PORT_TERMINAL
Gunsan,PORT_KRKUV,ALL#WORLD#ASIA#KOR#PORT_KRKUV,false,,PORT_TERMINAL
Maizuru,PORT_JPMAI,ALL#WORLD#ASIA#JPN#PORT_JPMAI,false,,PORT_TERMINAL
Koochi,PORT_JPKCZ,ALL#WORLD#ASIA#JPN#PORT_JPKCZ,false,,PORT_TERMINAL
Bejaia,PORT_DZBJA,ALL#WORLD#DZA#PORT_DZBJA,false,,PORT_TERMINAL
Lekki Port,PORT_NGLKK,ALL#WORLD#WESTA#NGA#PORT_NGLKK,false,,PORT_TERMINAL
Port Allen LA,PORT_USPLL,ALL#WORLD#NOAME#USA#PORT_USPLL,false,,PORT_TERMINAL
Verkhnepodpolniy,VERK_PORT,ALL#WORLD#CIS#RUS#VERK_PORT,false,,PORT_TERMINAL
Quarai,PORT_BRQRA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRQRA,false,,PORT_TERMINAL
Port Augusta,PORT_AUG,ALL#WORLD#OCEAN#AUS#PORT_AUG,false,,PORT_TERMINAL
Samsun,PORT_TRSSX,ALL#WORLD#WESTE#TUR#PORT_TRSSX,false,,PORT_TERMINAL
Ulyanovsk,PORT_RUULY,ALL#WORLD#CIS#RUS#PORT_RUULY,false,,PORT_TERMINAL
Dionisio Cerqueira,PORT_BRDCA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRDCA,false,,PORT_TERMINAL
Kamarajar Port (Ennore Port),PORT_INENR,ALL#WORLD#ASIA#IND#PORT_INENR,false,,PORT_TERMINAL
Port of Quintero,PORT_QUI,ALL#WORLD#OSAM#CHL#PORT_QUI,false,,PORT_TERMINAL
Khorfakkan Port,PORT_KHOR,ALL#WORLD#UAE#PORT_KHOR,false,,PORT_TERMINAL
Point Lisas Industrial Port,PORT_TTPLI,ALL#WORLD#CARIB#TTO#PORT_TTPLI,false,,PORT_TERMINAL
Sorel,PORT_CASOR,ALL#WORLD#NOAME#CAN#PORT_CASOR,false,,PORT_TERMINAL
Hakodate,PORT_JPHKD,ALL#WORLD#ASIA#JPN#PORT_JPHKD,false,,PORT_TERMINAL
TIS-Grain,TIS,ALL#WORLD#CIS#UKR#SOUKR#ODESAO#YUZHN#TIS,false,,PORT_TERMINAL
Atucha,PORT_ARATU,ALL#WORLD#Americas#SOAME#ARG#PORT_ARATU,false,,PORT_TERMINAL
Chui,PORT_BRCUI,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCUI,false,,PORT_TERMINAL
Chicago IL,PORT_USCHI,ALL#WORLD#NOAME#USA#PORT_USCHI,false,,PORT_TERMINAL
London UK,PORT_GBLON,ALL#WORLD#EUR#GBR#PORT_GBLON,false,,PORT_TERMINAL
samcheonpo,SAMCHEONPOPORT,ALL#WORLD#ASIA#KOR#SAMCHEONPOPORT,false,,PORT_TERMINAL
Port San Antonio,P_SAN,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#P_SAN,false,,PORT_TERMINAL
Dellys,PORT_DZDEL,ALL#WORLD#DZA#PORT_DZDEL,false,,PORT_TERMINAL
Port of London,LONDRES,ALL#WORLD#EUR#GBR#LONGR#LONDRES,false,,PORT_TERMINAL
New Plymouth Port,PORT_NPLY,ALL#WORLD#OCEAN#NZL#PORT_NPLY,false,,PORT_TERMINAL
Gdynia,PORT_PLGDY,ALL#WORLD#EUR#POL#PORT_PLGDY,false,,PORT_TERMINAL
Brasília,PORT_BRBSB,ALL#WORLD#Americas#SOAME#BRA#PORT_BRBSB,false,,PORT_TERMINAL
Seydisfjordur ,SEYDIS,ALL#WORLD#WESTE#ISL#SEYDIS,false,,PORT_TERMINAL
Diamante,PORT_ARDME,ALL#WORLD#Americas#SOAME#ARG#PORT_ARDME,false,,PORT_TERMINAL
Davant,PORT_USDVT,ALL#WORLD#NOAME#USA#PORT_USDVT,false,,PORT_TERMINAL
Ishikari,PORT_JPISI,ALL#WORLD#ASIA#JPN#PORT_JPISI,false,,PORT_TERMINAL
Abidjan,PORT_CIABJ,ALL#WORLD#WESTA#CIV#PORT_CIABJ,false,,PORT_TERMINAL
yosu port,PORT_YOSU,ALL#WORLD#ASIA#KOR#BUSAN#PORT_YOSU,false,,PORT_TERMINAL
Port Gisborne,PORT_GISB,ALL#WORLD#OCEAN#NZL#PORT_GISB,false,,PORT_TERMINAL
Saint petersburg,PORT_RULED,ALL#WORLD#CIS#RUS#PORT_RULED,false,,PORT_TERMINAL
Dampier,PORT_AUDAM,ALL#WORLD#OCEAN#AUS#PORT_AUDAM,false,,PORT_TERMINAL
Giresun,PORT_TRGIR,ALL#WORLD#WESTE#TUR#PORT_TRGIR,false,,PORT_TERMINAL
Ceará,PORT_BRCEA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCEA,false,,PORT_TERMINAL
Kansai Kokusai Airport,KANK_AI,ALL#WORLD#ASIA#JPN#KANK_AI,false,,PORT_TERMINAL
Port Said,PORT_EGPSD,ALL#WORLD#AFRMI#EGY#PORT_EGPSD,false,,PORT_TERMINAL
Rouen,PORT_FRURO,ALL#WORLD#EUR#FRA#PORT_FRURO,false,,PORT_TERMINAL
Kandla,PORT_INIXY,ALL#WORLD#ASIA#IND#PORT_INIXY,false,,PORT_TERMINAL
Blaye,PORT_FRBYE,ALL#WORLD#EUR#FRA#PORT_FRBYE,false,,PORT_TERMINAL
Calafat,PORT_ROCAF,ALL#WORLD#EUR#ROU#PORT_ROCAF,false,,PORT_TERMINAL
parcel Port,PARCEL_PORT,PARCEL_PORT,false,,PORT_TERMINAL
Port Kembla,PORT_AUPKL,ALL#WORLD#OCEAN#AUS#PORT_AUPKL,false,,PORT_TERMINAL
Rondônia,PORT_BRCVN,ALL#WORLD#Americas#SOAME#BRA#PORT_BRCVN,false,,PORT_TERMINAL
Harare,HARARE,ALL#WORLD#EASTA#ZWE#HARARE,false,,PORT_TERMINAL
Talbotville ON,PORT_CATAL,ALL#WORLD#NOAME#CAN#PORT_CATAL,false,,PORT_TERMINAL
Minamata,PORT_JPMIN,ALL#WORLD#ASIA#JPN#PORT_JPMIN,false,,PORT_TERMINAL
Port Klang,PORT_MYPKG,ALL#WORLD#ASIA#MYS#PORT_MYPKG,false,,PORT_TERMINAL
Uno,PORT_JPUNO,ALL#WORLD#ASIA#JPN#PORT_JPUNO,false,,PORT_TERMINAL
Wellington Port,PORT_WELLINGTON,ALL#WORLD#OCEAN#NZL#PORT_WELLINGTON,false,,PORT_TERMINAL
Port of Tauranga ,PORT_TAUG,ALL#WORLD#OCEAN#NZL#PORT_TAUG,false,,PORT_TERMINAL
Port of Aqaba,PORT_JOAQB,ALL#WORLD#AFRMI#JOR#PORT_JOAQB,false,,PORT_TERMINAL
Amuay,PORT_AMU,ALL#WORLD#OSAM#VEN#PORT_AMU,false,,PORT_TERMINAL
Shiga,PORT_SHIG,ALL#WORLD#ASIA#JPN#PORT_SHIG,false,,PORT_TERMINAL
Dtse / Gegua Oil Terminal,PORT_DTSE,ALL#WORLD#Americas#SOAME#BRA#PORT_DTSE,false,,PORT_TERMINAL
Port Elizabeth Algoa Bay,PORT_ELAB,ALL#WORLD#EASTA#ZAF#CAPE_GH#PORT_ELAB,false,,PORT_TERMINAL
Gabes,PORT_TNGAE,ALL#WORLD#AFRMI#TUN#PORT_TNGAE,false,,PORT_TERMINAL
Bayport,BAYPORT,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#BAYPORT,false,,PORT_TERMINAL
Haldia Port,PORT_INHAL,ALL#WORLD#ASIA#IND#PORT_INHAL,false,,PORT_TERMINAL
Açu,PORT_BRACX,ALL#WORLD#Americas#SOAME#BRA#PORT_BRACX,false,,PORT_TERMINAL
Huangpu,PORT_CNHUA,ALL#WORLD#ASIA#CHN#PORT_CNHUA,false,,PORT_TERMINAL
ICD Bangalore Port,PORT_INBLR,ALL#WORLD#ASIA#IND#PORT_INBLR,false,,PORT_TERMINAL
LANZAROTE,LANZAROTE,ALL#WORLD#EUR#ESP#LANZAROTE,false,,PORT_TERMINAL
Ramallo,PORT_ARRAM,ALL#WORLD#Americas#SOAME#ARG#PORT_ARRAM,false,,PORT_TERMINAL
Vacamonte,PORT_PAVAC,ALL#WORLD#CTLAM#PAN#PORT_PAVAC,false,,PORT_TERMINAL
Kaliningrad,PORT_RUKGD,ALL#WORLD#CIS#RUS#PORT_RUKGD,false,,PORT_TERMINAL
Sakata,PORT_JPSKT,ALL#WORLD#ASIA#JPN#PORT_JPSKT,false,,PORT_TERMINAL
Kiire,PORT_JPKII,ALL#WORLD#ASIA#JPN#PORT_JPKII,false,,PORT_TERMINAL
Vysotsk,VYSOTSK,ALL#WORLD#CIS#RUS#VYSOTSK,false,,PORT_TERMINAL
Surabaya,PORT_IDSUB,ALL#WORLD#ASIA#IDN#PORT_IDSUB,false,,PORT_TERMINAL
Poleng Oil Field,PORT_IDPOL,ALL#WORLD#ASIA#IDN#PORT_IDPOL,false,,PORT_TERMINAL
Tanjung Buyut,TANJUNG_BUYUT,ALL#WORLD#ASIA#IDN#TANJUNG_BUYUT,false,,PORT_TERMINAL
Port of Spain,PORT_SPA,ALL#WORLD#CARIB#TTO#PORT_SPA,false,,PORT_TERMINAL
Gladstone,PORT_AUGLT,ALL#WORLD#OCEAN#AUS#PORT_AUGLT,false,,PORT_TERMINAL
Tagonoura,PORT_JPTGO,ALL#WORLD#ASIA#JPN#PORT_JPTGO,false,,PORT_TERMINAL
Norfolk Terminal VA,PORT_USORF,ALL#WORLD#NOAME#USA#PORT_USORF,false,,PORT_TERMINAL
Southwest Pass,PORT_USSW8,ALL#WORLD#NOAME#USA#PORT_USSW8,false,,PORT_TERMINAL
Vila do conde,PORT_PTVIC,ALL#WORLD#EUR#PRT#PORT_PTVIC,false,,PORT_TERMINAL
Matarbari,PORT_MATAR,ALL#WORLD#ASIA#BGD#PORT_MATAR,false,,PORT_TERMINAL
Port of Halifax,PORT_HAL,ALL#WORLD#NOAME#CAN#NOVSC#PORT_HAL,false,,PORT_TERMINAL
Santiago De Cuba,SANTIAGO_CUBA,ALL#WORLD#CTLAM#CUB#SANTIAGO_CUBA,false,,PORT_TERMINAL
Aden,PORT_YEADE,ALL#WORLD#AFRMI#YEM#PORT_YEADE,false,,PORT_TERMINAL
Huludao Gang,PORT_CNHLD,ALL#WORLD#ASIA#CHN#PORT_CNHLD,false,,PORT_TERMINAL
Mykolaiv,PORT_UANLV,ALL#WORLD#CIS#UKR#PORT_UANLV,false,,PORT_TERMINAL
ASHDOD,ASHDOD,ALL#WORLD#AFRMI#ISR#ASHDOD,false,,PORT_TERMINAL
Go Gia,PORT_GOGIA,ALL#WORLD#ASIA#VNM#PORT_GOGIA,false,,PORT_TERMINAL
KORSOR,KORSOR,ALL#WORLD#EUR#DNK#KORSOR,false,,PORT_TERMINAL
Split,PORT_HRSPU,ALL#WORLD#EUR#HRV#PORT_HRSPU,false,,PORT_TERMINAL
Buenos Aires,PORT_ARBUE,ALL#WORLD#Americas#SOAME#ARG#PORT_ARBUE,false,,PORT_TERMINAL
Izmail,PORT_UAIZM,ALL#WORLD#CIS#UKR#PORT_UAIZM,false,,PORT_TERMINAL
Fukui,PORT_JPFKJ,ALL#WORLD#ASIA#JPN#PORT_JPFKJ,false,,PORT_TERMINAL
Port of Kingston,PORT_KIJM,ALL#WORLD#CTLAM#JAM#PORT_KIJM,false,,PORT_TERMINAL
Svishtov,PORT_BGSVZ,ALL#WORLD#EUR#BGR#PORT_BGSVZ,false,,PORT_TERMINAL
Hoofu,PORT_JPHOF,ALL#WORLD#ASIA#JPN#PORT_JPHOF,false,,PORT_TERMINAL
Nouadhibou,NOUADHIBOU,ALL#WORLD#AFRMI#MRT#NOUADHIBOU,false,,PORT_TERMINAL
Mariveles,PORT_PHMVS,ALL#WORLD#ASIA#PHL#PORT_PHMVS,false,,PORT_TERMINAL
Tokyo Koukuu Kamotsu	,TKK,ALL#WORLD#ASIA#JPN#TKK,false,,PORT_TERMINAL
Westwego LA,PORT_USWWO,ALL#WORLD#NOAME#USA#PORT_USWWO,false,,PORT_TERMINAL
Cochin,PORT_COCHIN,ALL#WORLD#ASIA#IND#SOUIN#KERAL#KOCHI#PORT_COCHIN,false,,PORT_TERMINAL
Xinyang,PORT_CNING,ALL#WORLD#ASIA#CHN#PORT_CNING,false,,PORT_TERMINAL
Bruges,PORT_BEBGS,ALL#WORLD#EUR#BEL#PORT_BEBGS,false,,PORT_TERMINAL
Szczecin,PORT_PLSZZ,ALL#WORLD#EUR#POL#PORT_PLSZZ,false,,PORT_TERMINAL
Tsuruga,PORT_JPTRG,ALL#WORLD#ASIA#JPN#PORT_JPTRG,false,,PORT_TERMINAL
KARASU,PORT_TRKRS,ALL#WORLD#WESTE#TUR#PORT_TRKRS,false,,PORT_TERMINAL
Bagaevskaya,PORT_RUBGV,ALL#WORLD#CIS#RUS#PORT_RUBGV,false,,PORT_TERMINAL
San Lorenzo,PORT_ARSLO,ALL#WORLD#Americas#SOAME#ARG#PORT_ARSLO,false,,PORT_TERMINAL
Higashiharima,PORT_JPHHR,ALL#WORLD#ASIA#JPN#PORT_JPHHR,false,,PORT_TERMINAL
Trostyanka,PORT_TROSTY,ALL#WORLD#CIS#RUS#PORT_TROSTY,false,,PORT_TERMINAL
Okayama Airport,PORT_JPOKJ,ALL#WORLD#ASIA#JPN#PORT_JPOKJ,false,,PORT_TERMINAL
Douala,PORT_CMDLA,ALL#WORLD#WESTA#CMR#PORT_CMDLA,false,,PORT_TERMINAL
Doraleh,PORT_DJDOR,ALL#WORLD#AFRMI#DJI#PORT_DJDOR,false,,PORT_TERMINAL
Osaka Sakai,PORT_JPOSA,ALL#WORLD#ASIA#JPN#PORT_JPOSA,false,,PORT_TERMINAL
Fukuoka Airport,FUKU_AIR,ALL#WORLD#ASIA#JPN#FUKU_AIR,false,,PORT_TERMINAL
Cartagena,PORT_ESCAR,ALL#WORLD#EUR#ESP#PORT_ESCAR,false,,PORT_TERMINAL
AB QIR,ABQIR,ALL#WORLD#AFRMI#EGY#ABQIR,false,,PORT_TERMINAL
Ventspils,PORT_LVVNT,ALL#WORLD#EUR#LVA#PORT_LVVNT,false,,PORT_TERMINAL
Nemrut Bay,PORT_TRNEM,ALL#WORLD#WESTE#TUR#PORT_TRNEM,false,,PORT_TERMINAL
Parnamirim,PORT_BRPMM,ALL#WORLD#Americas#SOAME#BRA#PORT_BRPMM,false,,PORT_TERMINAL
 Beilun Port,PORT_BEI,ALL#WORLD#ASIA#CHN#ZHEJI#PORT_BEI,false,,PORT_TERMINAL
Civitavecchia,PORT_ITCVV,ALL#WORLD#EUR#ITA#PORT_ITCVV,false,,PORT_TERMINAL
Ein El Sokhna,EIN_EL_SOKHNA,ALL#WORLD#AFRMI#EGY#EIN_EL_SOKHNA,false,,PORT_TERMINAL
Port Paranam,PORT_PARA,ALL#WORLD#OSAM#SUR#PORT_PARA,false,,PORT_TERMINAL
Porto de Juruti,PORT_BRJUR,ALL#WORLD#Americas#SOAME#BRA#PORT_BRJUR,false,,PORT_TERMINAL
Sao Borja,PORT_BRSBA,ALL#WORLD#Americas#SOAME#BRA#PORT_BRSBA,false,,PORT_TERMINAL
Bontang,PORT_IDBXT,ALL#WORLD#ASIA#IDN#PORT_IDBXT,false,,PORT_TERMINAL
Barcelona,PORT_ESBCN,ALL#WORLD#EUR#ESP#PORT_ESBCN,false,,PORT_TERMINAL
Veracruz,PORT_MXVER,ALL#WORLD#NOAME#MEX#PORT_MXVER,false,,PORT_TERMINAL
Jebel Ali,PORT_AEJEA,PORT_AEJEA,false,,PORT_TERMINAL
Puerto de Cristobal,PORT_PDCR,ALL#WORLD#CTLAM#PAN#PORT_PDCR,false,,PORT_TERMINAL
Saint Lawrence,PORT_CASLA,ALL#WORLD#NOAME#CAN#PORT_CASLA,false,,PORT_TERMINAL
Puerto Cortes,PORT_HNPCT,ALL#WORLD#CTLAM#HND#PORT_HNPCT,false,,PORT_TERMINAL
Koper,PORT_SIKOP,ALL#WORLD#EUR#SVN#PORT_SIKOP,false,,PORT_TERMINAL
Aransas,PORT_USPAR,ALL#WORLD#NOAME#USA#PORT_USPAR,false,,PORT_TERMINAL
Porto do Forno,PORT_BRFNO,ALL#WORLD#Americas#SOAME#BRA#PORT_BRFNO,false,,PORT_TERMINAL
Yangzijiang,PORT_YANGZG,ALL#WORLD#ASIA#CHN#PORT_YANGZG,false,,PORT_TERMINAL
King Fahad Industrial Port,PORT_SAYBI,ALL#WORLD#AFRMI#SAU#PORT_SAYBI,false,,PORT_TERMINAL
Canakkale,PORT_TRCKZ,ALL#WORLD#WESTE#TUR#PORT_TRCKZ,false,,PORT_TERMINAL
Kishiwada,PORT_JPKDA,ALL#WORLD#ASIA#JPN#PORT_JPKDA,false,,PORT_TERMINAL
ho ping port,PORT_HO_PING,ALL#WORLD#ASIA#TWN#PORT_HO_PING,false,,PORT_TERMINAL
Moji,PORT_JPMOJ,ALL#WORLD#ASIA#JPN#PORT_JPMOJ,false,,PORT_TERMINAL
Jose Terminal,JOSE_VEN,ALL#WORLD#OSAM#VEN#JOSE_VEN,false,,PORT_TERMINAL
Port of Changjiangkou,PORT_CNCJK,ALL#WORLD#ASIA#CHN#PORT_CNCJK,false,,PORT_TERMINAL
Skaw,PORT_DKSKW,ALL#WORLD#EUR#DNK#PORT_DKSKW,false,,PORT_TERMINAL
Brisbane,PORT_AUBNE,ALL#WORLD#OCEAN#AUS#PORT_AUBNE,false,,PORT_TERMINAL
Dikili,DIKILI,ALL#WORLD#WESTE#TUR#DIKILI,false,,PORT_TERMINAL
Yantai,PORT_CNYTG,ALL#WORLD#ASIA#CHN#PORT_CNYTG,false,,PORT_TERMINAL
Sao Paulo,PORT_BRSAO,ALL#WORLD#Americas#SOAME#BRA#PORT_BRSAO,false,,PORT_TERMINAL
