NAME,CODE,HIERARCHY,IS_GROUP,CHILDREN,LEVEL_NAME,PARENT,LEVEL_NUMBER,OFFICIAL_LEVEL_NAME
Dillingen an der Donau,DILLINGENANDERDONAU---GER,ALL#WORLD#EUR#DEU#BAVAR#DILLINGENANDERDONAU---GER,False,,TERRITORY,DEU,2,DISTRICT
North Central OR,NCOR,ALL#WORLD#NOAME#USA#PACIF#OREGO#NCOR,False,,REGION,USA,3,REGION
SOUTH WEST BUENOS AIRES SOUTH LA PAMPA,SW_BUENOSAIRES_S_LAPAMPA,ALL#WORLD#SOAME#ARG#SW_BUENOSAIRES_S_LAPAMPA,False,,NATIONAL_REGION,ARG,1,CITY
Đồng Tháp,DONG_THAP,ALL#WORLD#ASIA#VNM#DONG_THAP,False,,REGION,VNM,1,PROVINCE
USA West,USAW,ALL#WORLD#NOAME#USA#USAW,False,,REGION,USA,1,STATE
Veliko Tarnovo,BG321,ALL#WORLD#EUR#BGR#BG3#BG32#BG321,False,,DEPARTMENT,BGR,3,DEPARTMENT
Nossa Senhora do Livramento,NOSS_SENH_LIVR,ALL#WORLD#SOAME#BRA#BRASE#MATOG#NOSS_SENH_LIVR,False,,CITY,BRA,3,CITY
Luiz Eduardo Magalhaes,LUIZ_EDUARDO_MAGALHAES,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#LUIZ_EDUARDO_MAGALHAES,False,,CITY,BRA,3,CITY
Skikda,SKIKDA,ALL#WORLD#AFR#DZA#SKIKDA,False,,REGION,DZA,1,PROVINCE
Conceição do Mato Dentro,MATO_DENT,ALL#WORLD#SOAME#BRA#BRANE#MINAS#MATO_DENT,False,,CITY,BRA,3,CITY
Stillwater MN,STILLMISSOURI,ALL#WORLD#NOAME#USA#WECB#MINNE#STILLMISSOURI,False,,CITY,USA,3,CITY
Szczecinek-Pyrzyce County,PL427,ALL#WORLD#EUR#POL#PL4#PL42#PL427,False,,DEPARTMENT,POL,3,GMINA
Rice MN,RICEMN,ALL#WORLD#NOAME#USA#WECB#MINNE#RICEMN,False,,CITY,USA,3,CITY
niihama Port,PORT_NIIHAMA,ALL#WORLD#ASIA#JPN#PORT_NIIHAMA,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Biscay,ES213,ALL#WORLD#EUR#ESP#ES2#ES21#ES213,False,,DEPARTMENT,ESP,3,COMARCA
Garrett IN,GARRIN,ALL#WORLD#NOAME#USA#EASCB#INDIA#GARRIN,False,,CITY,USA,3,CITY
Tahiti,THT,ALL#WORLD#OCE#PYF#THT,False,,STATE,PYF,1,STATE
Darmstadt (Independent City),DE712,ALL#WORLD#EUR#DEU#DE7#DE71#DE712,False,,DEPARTMENT,DEU,3,MUNICIPALITY
El Paso,ELPASOTX,ALL#WORLD#NOAME#USA#SOPLA#TEXAS#ELPASOTX,False,,CITY,USA,3,CITY
Jequié,JEQUIE,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#JEQUIE,False,,CITY,BRA,3,CITY
Chapadinha,CHAPADINHA,ALL#WORLD#SOAME#BRA#BRACW#MARAN#CHAPADINHA,False,,CITY,BRA,3,CITY
Saint Malo,STMALO,ALL#WORLD#EUR#FRA#STMALO,False,,CITY,FRA,1,METROPOLITAN REGION
SKZ Extra-Regio NUTS 1,SKZ,ALL#WORLD#EUR#SVK#SVK#SKZ,False,,NATIONAL_REGION,SVK,2,DISTRICT
Corn and Soybean Producing Municipalities in Bahia Region 3,BAHIACRNSBSPRODREGION3,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#BAHIACRNSBSPRODREGION3,False,,REGION,BRA,3,REGION
Caracol,CARMS,ALL#WORLD#SOAME#BRA#BRASE#MATOS#CARMS,False,,CITY,BRA,3,CITY
LTZ Extra-Regio NUTS 1,LTZ,ALL#WORLD#EUR#LTU#LTZ,False,,NATIONAL_REGION,LTU,1,COUNTY
Eifel District Bitburg-Prüm,DEB23,ALL#WORLD#EUR#DEU#DEB#DEB2#DEB23,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Ipswich,IPSW,ALL#WORLD#EUR#GBR#IPSW,False,,CITY,GBR,1,COUNTRY
Oosterhout,OOST,ALL#WORLD#EUR#NLD#OOST,False,,CITY,NLD,1,COUNTRY
Balakovo,PORT_RUBWO,ALL#WORLD#EUR#RUS#PORT_RUBWO,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Los Angeles CA,PORT_USLAX,ALL#WORLD#NOAME#USA#PORT_USLAX,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
South Sweden,SWE_SOUTH,ALL#WORLD#EUR#SWE#SWE_SOUTH,False,,NATIONAL_REGION,SWE,1,COUNTY
Rybinsk,PORT_RURYB,ALL#WORLD#EUR#RUS#PORT_RURYB,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
alto garças,ALTOGARCAS,ALL#WORLD#SOAME#BRA#BRASE#MATOG#ALTOGARCAS,False,,CITY,BRA,3,CITY
Alpena MI,ALPENAMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#ALPENAMI,False,,CITY,USA,3,CITY
Comodoro,COMODORO,ALL#WORLD#SOAME#BRA#BRASE#MATOG#COMODORO,False,,CITY,BRA,3,CITY
Kozmino Port,PORT_KOZ,ALL#WORLD#EUR#RUS#PORT_KOZ,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Batna,BATNA,ALL#WORLD#AFR#DZA#BATNA,False,,REGION,DZA,1,PROVINCE
Saale-Holzland District,DEG0J,ALL#WORLD#EUR#DEU#DEG#DEG0#DEG0J,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Maracaí,MARAC,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#MARAC,False,,CITY,BRA,3,CITY
Buritis,BURITIS,ALL#WORLD#SOAME#BRA#BRANE#MINAS#BURITIS,False,,CITY,BRA,3,CITY
Vila do Conde (Brazil),BRVLC,ALL#WORLD#SOAME#BRA#BRANO#PARA#BRVLC,False,,CITY,BRA,3,CITY
Lower Carinthia,AT213,ALL#WORLD#EUR#AUT#AT2#AT21#AT213,False,,DEPARTMENT,AUT,3,DEPARTMENT
Tychy County,PL22C,ALL#WORLD#EUR#POL#PL2#PL22#PL22C,False,,DEPARTMENT,POL,3,GMINA
Mundra,MUNDRA,ALL#WORLD#ASIA#IND#WESTI#GUJAR#MUNDRA,False,,CITY,IND,3,DISTRICT
Neamt,NEAMT,ALL#WORLD#EUR#ROU#NEAMT,False,,COUNTY,ROU,1,DEPARTMENT
Pinneberg,DEF09,ALL#WORLD#EUR#DEU#DEF#DEF0#DEF09,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Koblenz (Independent City),DEB11,ALL#WORLD#EUR#DEU#DEB#DEB1#DEB11,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Alma Dam WI,ALMADAMWI,ALL#WORLD#NOAME#USA#EASCB#WISCO#ALMADAMWI,False,,CITY,USA,3,CITY
Bologna,ITH55,ALL#WORLD#EUR#ITA#ITH#ITH5#ITH55,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Jardim,JARDIM,ALL#WORLD#SOAME#BRA#BRASE#MATOS#JARDIM,False,,CITY,BRA,3,CITY
Donau-Ries,DONAU-RIES---GER,ALL#WORLD#EUR#DEU#BAVAR#DONAU-RIES---GER,False,,TERRITORY,DEU,2,DISTRICT
Hakkari,HAKR,ALL#WORLD#ASIA#TUR#HAKR,False,,STATE,TUR,1,PROVINCE
Stara Zagora,BG344,ALL#WORLD#EUR#BGR#BG3#BG34#BG344,False,,DEPARTMENT,BGR,3,DEPARTMENT
"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TR71,ALL#WORLD#ASIA#TUR#TR7#TR71,False,,REGION,TUR,2,DISTRICT
Călărași,RO312,ALL#WORLD#EUR#ROU#RO3#RO31#RO312,False,,DEPARTMENT,ROU,3,DEPARTMENT
TEXAS,PORT_USTXT,ALL#WORLD#NOAME#USA#PORT_USTXT,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
Vaucluse,FRL06,ALL#WORLD#EUR#FRA#FRL#FRL0#FRL06,False,,DEPARTMENT,FRA,3,ARRONDISSEMENT
Clarksville,CLARKVILL,ALL#WORLD#NOAME#USA#WECB#MISSO#CLARKVILL,False,,CITY,USA,3,CITY
Dianopolis,DIANO,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#DIANO,False,,CITY,BRA,3,CITY
Upper Franconia,DE24,ALL#WORLD#EUR#DEU#DE2#DE24,False,,REGION,DEU,2,DISTRICT
Yizheng,YIZHENG,ALL#WORLD#ASIA#CHN#JIANG#YANGZHOU#YIZHENG,False,,CITY,CHN,3,COUNTY-LEVEL DIVISION
NOZZZ Extra-Regio level 3,NOZZZ,ALL#WORLD#EUR#NOR#NOZ#NOZZ#NOZZZ,False,,DEPARTMENT,NOR,3,BOROUGH
Bohol,BOHOL,ALL#WORLD#ASIA#PHL#BOHOL,False,,NATIONAL_REGION,PHL,1,REGION
Darsana,PORT_DARSANA,ALL#WORLD#ASIA#BGD#PORT_DARSANA,False,,PORT_TERMINAL,BGD,1,PORT_TERMINAL
Lanshan,LANSHAN_PORT,ALL#WORLD#ASIA#CHN#SHAND#LANSHAN_PORT,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Albacete,ALBACETE,ALL#WORLD#EUR#ESP#SPCMA#ALBACETE,False,,CITY,ESP,2,PROVINCE
Regensburg (Rural District),DE238,ALL#WORLD#EUR#DEU#DE2#DE23#DE238,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Yalova,YLV,ALL#WORLD#ASIA#TUR#YLV,False,,STATE,TUR,1,PROVINCE
City of Sevastopol,UA45,ALL#WORLD#EUR#UKR#UA4#UA45,False,,REGION,UKR,2,RAION
El Transito,TRANSITO,ALL#WORLD#SOAME#ARG#TRANSITO,False,,PORT_TERMINAL,ARG,1,PORT_TERMINAL
Lower Saxony,DE9,ALL#WORLD#EUR#DEU#DE9,False,,NATIONAL_REGION,DEU,1,STATE
Budapest,HU110,ALL#WORLD#EUR#HUN#HU1#HU11#HU110,False,,DEPARTMENT,HUN,3,DEPARTMENT
Kassel (Rural District),DE735,ALL#WORLD#EUR#DEU#DE7#DE73#DE735,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Stockholm,SE11,ALL#WORLD#EUR#SWE#SE1#SE11,False,,REGION,SWE,2,MUNICIPALITY
North Seberang Perai District ,NSPD,ALL#WORLD#ASIA#MYS#NSPD,False,,FEDERAL_DISTRICT,MYS,1,FEDERAL TERRITORY
Regen,DE229,ALL#WORLD#EUR#DEU#DE2#DE22#DE229,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Leipzig (Independent City),DED51,ALL#WORLD#EUR#DEU#DED#DED5#DED51,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Ponta Porã,PORT_BRPPA,ALL#WORLD#SOAME#BRA#PORT_BRPPA,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Willow Res WI,WIILWOWIS,ALL#WORLD#NOAME#USA#EASCB#WISCO#WIILWOWIS,False,,CITY,USA,3,CITY
Vila Velha,VILA_VELHA,ALL#WORLD#SOAME#BRA#BRANE#ESPIR#VILA_VELHA,False,,CITY,BRA,3,CITY
Eagle River WI,EADWIS,ALL#WORLD#NOAME#USA#EASCB#WISCO#EADWIS,False,,CITY,USA,3,CITY
Hodeidah,PORT_HODEIDAH,ALL#WORLD#ASIA#YEM#PORT_HODEIDAH,False,,CITY,YEM,1,MUNICIPALITY
Tissemsilt,TISSEM,ALL#WORLD#AFR#DZA#TISSEM,False,,REGION,DZA,1,PROVINCE
Pemalang,PEMALANG,ALL#WORLD#ASIA#IDN#CENTRALJAVA#PEMALANG,False,,REGION,IDN,2,REGENCY
Muğla,TR323,ALL#WORLD#ASIA#TUR#TR3#TR32#TR323,False,,DEPARTMENT,TUR,3,DEPARTMENT
Catanduva,CATANDUVA,ALL#WORLD#SOAME#BRA#SAOP#CATANDUVA,False,,CITY,BRA,2,MUNICIPALITY
Kunsan,KUN,ALL#WORLD#ASIA#KOR#KUN,False,,CITY,KOR,1,SPECIAL CITY
South Central OR,SCOR,ALL#WORLD#NOAME#USA#PACIF#OREGO#SCOR,False,,REGION,USA,3,REGION
Linz,LINZ,ALL#WORLD#EUR#AUT#LINZ,False,,CITY,AUT,1,STATE
Sibiu,RO126,ALL#WORLD#EUR#ROU#RO1#RO12#RO126,False,,DEPARTMENT,ROU,3,DEPARTMENT
Soria,SORIA,ALL#WORLD#EUR#ESP#SPCAN#SORIA,False,,CITY,ESP,2,PROVINCE
Elazig,ELAZG,ALL#WORLD#ASIA#TUR#ELAZG,False,,STATE,TUR,1,PROVINCE
Feodosia,PORT_UAFEO,ALL#WORLD#EUR#UKR#PORT_UAFEO,False,,PORT_TERMINAL,UKR,1,PORT_TERMINAL
Győr-Moson-Sopron,HU221,ALL#WORLD#EUR#HUN#HU2#HU22#HU221,False,,DEPARTMENT,HUN,3,DEPARTMENT
Paphos,PAPHOS,ALL#WORLD#ASIA#CYP#PAPHOS,False,,CITY,CYP,1,DISTRICT
Cologne (Independent City),DEA23,ALL#WORLD#EUR#DEU#DEA#DEA2#DEA23,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Suez,PORT_EGSUZ,ALL#WORLD#AFR#EGY#PORT_EGSUZ,False,,PORT_TERMINAL,EGY,1,PORT_TERMINAL
Svalbard,NO0B2,ALL#WORLD#EUR#NOR#NO0#NO0B#NO0B2,False,,DEPARTMENT,NOR,3,BOROUGH
Gelsenkirchen (Independent City),DEA32,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA32,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Yingtan,Yingtan,ALL#WORLD#ASIA#CHN#JIANX#Yingtan,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Balıkesir,TR221,ALL#WORLD#ASIA#TUR#TR2#TR22#TR221,False,,DEPARTMENT,TUR,3,DEPARTMENT
Dahej,PORT_INDAH,ALL#WORLD#ASIA#IND#PORT_INDAH,False,,PORT_TERMINAL,IND,1,PORT_TERMINAL
Jaén,ES616,ALL#WORLD#EUR#ESP#ES6#ES61#ES616,False,,DEPARTMENT,ESP,3,COMARCA
Canaan Valley WV,CANNAWV,ALL#WORLD#NOAME#USA#APPAL#WESTV#CANNAWV,False,,CITY,USA,3,CITY
Saxony-Anhalt,DEE,ALL#WORLD#EUR#DEU#DEE,False,,NATIONAL_REGION,DEU,1,STATE
Nuporanga,NUPORANGA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#NUPORANGA,False,,CITY,BRA,3,CITY
Changzhi,Changzhi,ALL#WORLD#ASIA#CHN#SHANX#Changzhi,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Alexandria,PORT_EGALY,ALL#WORLD#AFR#EGY#PORT_EGALY,False,,PORT_TERMINAL,EGY,1,PORT_TERMINAL
Port of Bergen,PORT_BERG,ALL#WORLD#EUR#NOR#PORT_BERG,False,,PORT_TERMINAL,NOR,1,PORT_TERMINAL
Northwest,CZ04,ALL#WORLD#EUR#CZE_SVK#CZE#CZ0#CZ04,False,,REGION,CZE,3,MUNICIPALITY
Verkhovynskyi Raion,UA721,ALL#WORLD#EUR#UKR#UA7#UA72#UA721,False,,DEPARTMENT,UKR,3,DEPARTMENT
Valcea,VALC,ALL#WORLD#EUR#ROU#VALC,False,,COUNTY,ROU,1,DEPARTMENT
Marne,FRF23,ALL#WORLD#EUR#FRA#FRF#FRF2#FRF23,False,,DEPARTMENT,FRA,3,ARRONDISSEMENT
Derbyshire and Nottinghamshire (NUTS 2021),GBR_DERBY_NOTTING,ALL#WORLD#EUR#GBR#GBR_DERBY_NOTTING,False,,REGION,GBR,1,DISTRICT
Novorossiysk,PORT_RUNVS,ALL#WORLD#EUR#RUS#PORT_RUNVS,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Innlandet,NO02,ALL#WORLD#EUR#NOR#NO0#NO02,False,,REGION,NOR,2,MUNICIPALITY
GEMLIK,GEMLIK,ALL#WORLD#ASIA#TUR#GEMLIK,False,,PORT_TERMINAL,TUR,1,PORT_TERMINAL
Lubuskie,LUBPL,ALL#WORLD#EUR#POL#LUBPL,False,,REGION,POL,1,VOIVODSHIP
vinh tan Port,PORT_VINH_TAN,ALL#WORLD#ASIA#VNM#PORT_VINH_TAN,False,,PORT_TERMINAL,VNM,1,PORT_TERMINAL
Bottrop (Independent City),DEA31,ALL#WORLD#EUR#DEU#DEA#DEA3#DEA31,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Stratton IL,STILL,ALL#WORLD#NOAME#USA#EASCB#ILLIN#STILL,False,,CITY,USA,3,CITY
Province of Hainaut,BE32,ALL#WORLD#EUR#BEL#BE3#BE32,False,,REGION,BEL,2,PROVINCE
 Klaten,KLATEN,ALL#WORLD#ASIA#IDN#CENTRALJAVA#KLATEN,False,,REGION,IDN,2,REGENCY
Sao Romao,SAO_ROMAO,ALL#WORLD#SOAME#BRA#BRANE#MINAS#SAO_ROMAO,False,,CITY,BRA,3,CITY
Weihai,Weihai,ALL#WORLD#ASIA#CHN#SHAND#Weihai,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Belém,PORT_BRNBM,ALL#WORLD#SOAME#BRA#PORT_BRNBM,False,,PORT_TERMINAL,BRA,1,PORT_TERMINAL
Cagliari,ITG2F,ALL#WORLD#EUR#ITA#ITG#ITG2#ITG2F,False,,DEPARTMENT,ITA,3,MUNICIPALITY
Malaga,PORT_ESAGP,ALL#WORLD#EUR#ESP#PORT_ESAGP,False,,PORT_TERMINAL,ESP,1,PORT_TERMINAL
Düren,DEA26,ALL#WORLD#EUR#DEU#DEA#DEA2#DEA26,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Kavkaz,PORT_RUKZP,ALL#WORLD#EUR#RUS#PORT_RUKZP,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Larissa,LARISSA,ALL#WORLD#EUR#GRC#LARISSA,False,,CITY,GRC,1,ADMINISTRATIVE REGION
Ağrı,TRA21,ALL#WORLD#ASIA#TUR#TRA#TRA2#TRA21,False,,DEPARTMENT,TUR,3,DEPARTMENT
Yangjiang,PORT_CNYJI,ALL#WORLD#ASIA#CHN#PORT_CNYJI,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Mountain Grove MO,MOUNTAINGROVEMO,ALL#WORLD#NOAME#USA#WECB#MISSO#MOUNTAINGROVEMO,False,,CITY,USA,3,CITY
Imabari,IMABARI,ALL#WORLD#ASIA#JPN#IMABARI,False,,CITY,JPN,1,PREFECTURE
Bayreuth (Independent City),DE242,ALL#WORLD#EUR#DEU#DE2#DE24#DE242,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Mantena,MANTENA,ALL#WORLD#SOAME#BRA#BRANE#MINAS#MANTENA,False,,CITY,BRA,3,CITY
Lake Charles LA,PORT_USLCH,ALL#WORLD#NOAME#USA#PORT_USLCH,False,,PORT_TERMINAL,USA,1,PORT_TERMINAL
Southeastern Anatolia,TUR_ANATOLIA_SE,ALL#WORLD#ASIA#TUR#TUR_ANATOLIA_SE,False,,REGION,TUR,1,PROVINCE
Recklinghausen,RECKLINGHAUSEN--GER,ALL#WORLD#EUR#DEU#NRHWE#RECKLINGHAUSEN--GER,False,,TERRITORY,DEU,2,DISTRICT
Shanghai,PORT_CNSHG,ALL#WORLD#ASIA#CHN#PORT_CNSHG,False,,PORT_TERMINAL,CHN,1,PORT_TERMINAL
Trois-Rivieres,PORT_CATRR,ALL#WORLD#NOAME#CAN#PORT_CATRR,False,,PORT_TERMINAL,CAN,1,PORT_TERMINAL
Pilibhit,PILIB,ALL#WORLD#ASIA#IND#PILIB,False,,CITY,IND,1,STATE
Aceh,ACEH,ALL#WORLD#ASIA#IDN#ACEH,False,,NATIONAL_REGION,IDN,1,SPECIAL REGION
Płock County,PL923,ALL#WORLD#EUR#POL#PL9#PL92#PL923,False,,DEPARTMENT,POL,3,GMINA
Estreito,ESTREITO,ALL#WORLD#SOAME#BRA#BRACW#MARAN#ESTREITO,False,,CITY,BRA,3,CITY
Compostela Valley,COMPOSTELAVALLEY,ALL#WORLD#ASIA#PHL#COMPOSTELAVALLEY,False,,NATIONAL_REGION,PHL,1,REGION
Northern Sweden,SE3,ALL#WORLD#EUR#SWE#SE3,False,,NATIONAL_REGION,SWE,1,COUNTY
Zigong,ZIGONG,ALL#WORLD#ASIA#CHN#SICHU#ZIGONG,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Brandenburg,DE40,ALL#WORLD#EUR#DEU#DE4#DE40,False,,REGION,DEU,2,DISTRICT
Ljubljana,LJUB,ALL#WORLD#EUR#SVN#LJUB,False,,CITY,SVN,1,MUNICIPALITIES AND
Campos Lindos,CAMPOS,ALL#WORLD#SOAME#BRA#BRANO#TOCAN#CAMPOS,False,,CITY,BRA,3,CITY
Medgidia,MDGD,ALL#WORLD#EUR#ROU#MDGD,False,,PORT_TERMINAL,ROU,1,PORT_TERMINAL
Martinique,FRY20,ALL#WORLD#EUR#FRA#FRY#FRY2#FRY20,False,,DEPARTMENT,FRA,3,ARRONDISSEMENT
Neckar-Odenwald District,DE127,ALL#WORLD#EUR#DEU#DE1#DE12#DE127,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Donau-Ries,DE27D,ALL#WORLD#EUR#DEU#DE2#DE27#DE27D,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Torres,TORRES,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#TORRES,False,,CITY,BRA,3,CITY
Chartered Community of Navarre,ES22,ALL#WORLD#EUR#ESP#ES2#ES22,False,,REGION,ESP,2,PROVINCE
Lome,PORT_TGLFW,ALL#WORLD#AFR#TGO#PORT_TGLFW,False,,PORT_TERMINAL,TGO,1,PORT_TERMINAL
Montenegro ,MONTENEGRO,ALL#WORLD#SOAME#BRA#BRASO#RIOGS#MONTENEGRO,False,,CITY,BRA,3,CITY
Bayreuth (Rural District),DE246,ALL#WORLD#EUR#DEU#DE2#DE24#DE246,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Kimberley,KIMBR,ALL#WORLD#AFR#ZAF#KIMBR,False,,CITY,ZAF,1,PROVINCE
Luzilândia,LUZILAND,ALL#WORLD#SOAME#BRA#BRACW#PIAUI#LUZILAND,False,,CITY,BRA,3,CITY
Ibirite (Rola Moca),IBIRITE_(ROLA_MOCA),ALL#WORLD#SOAME#BRA#BRANE#MINAS#IBIRITE_(ROLA_MOCA),False,,CITY,BRA,3,CITY
Covington LOU,COVINGT,ALL#WORLD#NOAME#USA#COVINGT,False,,CITY,USA,1,STATE
Asuncion,PORT_PYASU,ALL#WORLD#SOAME#PRY#PORT_PYASU,False,,PORT_TERMINAL,PRY,1,PORT_TERMINAL
Kohgiluyeh and Boyer-Ahmad,KOHG_BOY,ALL#WORLD#ASIA#IRN#KOHG_BOY,False,,STATE,IRN,1,PROVINCE
Nagoya,PORT_JPNGO,ALL#WORLD#ASIA#JPN#PORT_JPNGO,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Augusta WI,AUGSTAWISC,ALL#WORLD#NOAME#USA#EASCB#WISCO#AUGSTAWISC,False,,CITY,USA,3,CITY
Transdanubia,HU2,ALL#WORLD#EUR#HUN#HU2,False,,NATIONAL_REGION,HUN,1,CAPITAL CITY
Cluj-Napoca,CLUJ,ALL#WORLD#EUR#ROU#CLUJ,False,,CITY,ROU,1,MUNICIPALITY
Hautes-Pyrénées,FRJ26,ALL#WORLD#EUR#FRA#FRJ#FRJ2#FRJ26,False,,DEPARTMENT,FRA,3,ARRONDISSEMENT
Pickford MI,PICKFORDMI,ALL#WORLD#NOAME#USA#EASCB#MICHI#PICKFORDMI,False,,CITY,USA,3,CITY
Rhein-Erft District,DEA27,ALL#WORLD#EUR#DEU#DEA#DEA2#DEA27,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Yanbu,PORT_SAYNB,ALL#WORLD#ASIA#SAU#PORT_SAYNB,False,,PORT_TERMINAL,SAU,1,PORT_TERMINAL
Pontianak,PORT_IDPNK,ALL#WORLD#ASIA#IDN#PORT_IDPNK,False,,PORT_TERMINAL,IDN,1,PORT_TERMINAL
Romania North West,ROU_NW,ALL#WORLD#EUR#ROU#ROU_NW,False,,REGION,ROU,1,DEPARTMENT
Aargau,CH033,ALL#WORLD#EUR#CHE#CH0#CH03#CH033,False,,DEPARTMENT,CHE,3,MUNICIPALITY
Macroregion_07,UA7,ALL#WORLD#EUR#UKR#UA7,False,,NATIONAL_REGION,UKR,1,REGION
Mishima,PORT_JPMKX,ALL#WORLD#ASIA#JPN#PORT_JPMKX,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Dayaowan,DAYAOW,ALL#WORLD#ASIA#CHN#LIAON#DAYAOW,False,,CITY,CHN,2,PREFECTURE-LEVEL DIVISION
Taman,PORT_RUTAM,ALL#WORLD#EUR#RUS#PORT_RUTAM,False,,PORT_TERMINAL,RUS,1,PORT_TERMINAL
Van,VAN,ALL#WORLD#ASIA#TUR#VAN,False,,STATE,TUR,1,PROVINCE
Fort Calhoun NE,FORTCALHOUNNE,ALL#WORLD#NOAME#USA#NOPLA#NEBRA#FORTCALHOUNNE,False,,CITY,USA,3,CITY
Southwestern Vietnam,SWV,ALL#WORLD#ASIA#VNM#SWV,False,,REGION,VNM,1,PROVINCE
Mirandópolis,MIRA,ALL#WORLD#SOAME#BRA#BRANE#SAOPO#MIRA,False,,CITY,BRA,3,CITY
Biberach,DE146,ALL#WORLD#EUR#DEU#DE1#DE14#DE146,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Takuma,PORT_JPTKM,ALL#WORLD#ASIA#JPN#PORT_JPTKM,False,,PORT_TERMINAL,JPN,1,PORT_TERMINAL
Donetsk District,UA214,ALL#WORLD#EUR#UKR#UA2#UA21#UA214,False,,DEPARTMENT,UKR,3,DEPARTMENT
Acajutla,PORT_SVAQJ,ALL#WORLD#NOAME#SLV#PORT_SVAQJ,False,,PORT_TERMINAL,SLV,1,PORT_TERMINAL
East Central SD,ECSODAK,ALL#WORLD#NOAME#USA#NOPLA#SODAK#ECSODAK,False,,REGION,USA,3,REGION
Seoul,SEO,ALL#WORLD#ASIA#KOR#SEO,False,,CITY,KOR,1,SPECIAL CITY
"Kastamonu, Çankırı, Sinop",TUR_KAS_CAN_SIN,ALL#WORLD#ASIA#TUR#TUR_KAS_CAN_SIN,False,,REGION,TUR,1,PROVINCE
 East New Britain,EASTNEWBRITAIN,ALL#WORLD#OCE#PNG#EASTNEWBRITAIN,False,,REGION,PNG,1,AUTONOMOUS REGION
Iligan City,ILIGAN,ALL#WORLD#ASIA#PHL#ILIGAN,False,,CITY,PHL,1,REGION
Sacramento,SACRAMENTO,ALL#WORLD#SOAME#BRA#BRANE#MINAS#SACRAMENTO,False,,CITY,BRA,3,CITY
Irecê,IRECE,ALL#WORLD#SOAME#BRA#BRACW#BAHIA#IRECE,False,,CITY,BRA,3,CITY
Cape Town,PORT_ZACPT,ALL#WORLD#AFR#ZAF#PORT_ZACPT,False,,PORT_TERMINAL,ZAF,1,PORT_TERMINAL
Botoșani,RO212,ALL#WORLD#EUR#ROU#RO2#RO21#RO212,False,,DEPARTMENT,ROU,3,DEPARTMENT
Lower Allgäu,DE27C,ALL#WORLD#EUR#DEU#DE2#DE27#DE27C,False,,DEPARTMENT,DEU,3,MUNICIPALITY
Morristown TN,MOETN,ALL#WORLD#NOAME#USA#APPAL#TENNE#MOETN,False,,CITY,USA,3,CITY
Misamis Occidental,MISAMISOCCIDENTAL,ALL#WORLD#ASIA#PHL#MISAMISOCCIDENTAL,False,,NATIONAL_REGION,PHL,1,REGION
